iDigi, layerId, moduleId, iSector, secCol, secRow, digiAddress
130121,3,1,1,43,9,722633013
130482,3,1,1,44,0,738230581
131083,3,1,1,44,1,738361653
131578,3,1,1,44,2,738492725
131912,3,1,1,44,3,738623797
132208,3,1,1,44,4,738754869
132358,3,1,1,44,5,738885941
132512,3,1,1,44,6,739017013
132659,3,1,1,44,7,739148085
132800,3,1,1,44,8,739279157
132922,3,1,1,44,9,739410229
133023,3,1,1,44,10,739541301
133093,3,1,1,44,11,739672373
133281,3,1,1,45,0,755007797
133882,3,1,1,45,1,755138869
134381,3,1,1,45,2,755269941
134729,3,1,1,45,3,755401013
135032,3,1,1,45,4,755532085
135183,3,1,1,45,5,755663157
135334,3,1,1,45,6,755794229
135479,3,1,1,45,7,755925301
135614,3,1,1,45,8,756056373
135736,3,1,1,45,9,756187445
135838,3,1,1,45,10,756318517
135911,3,1,1,45,11,756449589
136101,3,1,1,46,0,771785013
136709,3,1,1,46,1,771916085
137215,3,1,1,46,2,772047157
137566,3,1,1,46,3,772178229
137870,3,1,1,46,4,772309301
138027,3,1,1,46,5,772440373
138185,3,1,1,46,6,772571445
138333,3,1,1,46,7,772702517
138470,3,1,1,46,8,772833589
138590,3,1,1,46,9,772964661
138694,3,1,1,46,10,773095733
138768,3,1,1,46,11,773226805
138968,3,1,1,47,0,788562229
139583,3,1,1,47,1,788693301
140085,3,1,1,47,2,788824373
140431,3,1,1,47,3,788955445
140732,3,1,1,47,4,789086517
140894,3,1,1,47,5,789217589
141060,3,1,1,47,6,789348661
141214,3,1,1,47,7,789479733
141356,3,1,1,47,8,789610805
141475,3,1,1,47,9,789741877
141574,3,1,1,47,10,789872949
141643,3,1,1,47,11,790004021
141846,3,1,1,48,0,805339445
142496,3,1,1,48,1,805470517
143016,3,1,1,48,2,805601589
143366,3,1,1,48,3,805732661
143676,3,1,1,48,4,805863733
143841,3,1,1,48,5,805994805
144009,3,1,1,48,6,806125877
144171,3,1,1,48,7,806256949
144318,3,1,1,48,8,806388021
144442,3,1,1,48,9,806519093
144545,3,1,1,48,10,806650165
144615,3,1,1,48,11,806781237
144805,3,1,1,49,0,822116661
145445,3,1,1,49,1,822247733
145961,3,1,1,49,2,822378805
146304,3,1,1,49,3,822509877
146613,3,1,1,49,4,822640949
146775,3,1,1,49,5,822772021
146942,3,1,1,49,6,822903093
147105,3,1,1,49,7,823034165
147249,3,1,1,49,8,823165237
147373,3,1,1,49,9,823296309
147479,3,1,1,49,10,823427381
147550,3,1,1,49,11,823558453
147746,3,1,1,50,0,838893877
148403,3,1,1,50,1,839024949
148926,3,1,1,50,2,839156021
149271,3,1,1,50,3,839287093
149583,3,1,1,50,4,839418165
149749,3,1,1,50,5,839549237
149921,3,1,1,50,6,839680309
150083,3,1,1,50,7,839811381
150226,3,1,1,50,8,839942453
150346,3,1,1,50,9,840073525
150456,3,1,1,50,10,840204597
150527,3,1,1,50,11,840335669
150719,3,1,1,51,0,855671093
151366,3,1,1,51,1,855802165
151877,3,1,1,51,2,855933237
152210,3,1,1,51,3,856064309
152512,3,1,1,51,4,856195381
152675,3,1,1,51,5,856326453
152841,3,1,1,51,6,856457525
152999,3,1,1,51,7,856588597
153137,3,1,1,51,8,856719669
154735,3,1,1,52,2,872710453
155057,3,1,1,52,3,872841525
155355,3,1,1,52,4,872972597
155520,3,1,1,52,5,873103669
155685,3,1,1,52,6,873234741
155845,3,1,1,52,7,873365813
155985,3,1,1,52,8,873496885
157642,3,1,1,53,2,889487669
157972,3,1,1,53,3,889618741
158274,3,1,1,53,4,889749813
158439,3,1,1,53,5,889880885
158608,3,1,1,53,6,890011957
158778,3,1,1,53,7,890143029
158922,3,1,1,53,8,890274101
159045,3,1,1,53,9,890405173
159155,3,1,1,53,10,890536245
159227,3,1,1,53,11,890667317
160628,3,1,1,54,2,906264885
160978,3,1,1,54,3,906395957
161289,3,1,1,54,4,906527029
161449,3,1,1,54,5,906658101
161611,3,1,1,54,6,906789173
161782,3,1,1,54,7,906920245
161929,3,1,1,54,8,907051317
162054,3,1,1,54,9,907182389
162162,3,1,1,54,10,907313461
162233,3,1,1,54,11,907444533
164937,3,1,1,55,8,923828533
165066,3,1,1,55,9,923959605
165179,3,1,1,55,10,924090677
165251,3,1,1,55,11,924221749
168053,3,1,1,56,8,940605749
